       12.6000   0.142710   0.827558   0.970269 
       12.7000   0.160093   0.810175   0.970269 
       12.8000   0.161856   0.808413   0.970269 
       12.9000   0.168280   0.801989   0.970269 
       13.0000   0.179336   0.790635   0.969971 
       13.1000   0.190329   0.779642   0.969971 
       13.2000   0.186642   0.783329   0.969971 
       13.3000   0.156311   0.808749   0.965060 
       13.4000   0.128471   0.836589   0.965060 
       13.5000   0.114833   0.850226   0.965060 
       13.6000   0.092233   0.872827   0.965060 
       13.7000   0.076184   0.888875   0.965060 
       13.8000   0.067849   0.897211   0.965060 
       13.9000   0.078302   0.886758   0.965060 
       14.0000   0.090554   0.874505   0.965060 
       14.1000   0.109312   0.855748   0.965060 
       14.2000   0.111764   0.853404   0.965168 
       14.3000   0.127667   0.837501   0.965168 
       14.4000   0.166554   0.798614   0.965168 
       14.5000   0.196113   0.761003   0.957116 
       14.6000   0.187506   0.770436   0.957943 
       14.7000   0.158163   0.799779   0.957943 
       14.8000   0.123930   0.834012   0.957943 
       14.9000   0.099381   0.858561   0.957943 
       15.0000   0.086704   0.871239   0.957943 
       15.1000   0.093922   0.864021   0.957943 
       15.2000   0.102758   0.855184   0.957943 
       15.3000   0.132083   0.825860   0.957943 
       15.4000   0.153168   0.804775   0.957943 
       15.5000   0.173186   0.784757   0.957943 
       15.6000   0.172326   0.785540   0.957865 
       15.7000   0.153500   0.798842   0.952342 
       15.8000   0.148885   0.800899   0.949784 
       15.9000   0.116589   0.833195   0.949784 
       16.0000   0.113746   0.836038   0.949784 
       16.1000   0.115703   0.834081   0.949784 
       16.2000   0.149821   0.799963   0.949784 
       16.3000   0.155872   0.793912   0.949784 
       16.4000   0.157114   0.776847   0.933961 
       16.5000   0.150475   0.781628   0.932103 
       16.6000   0.139421   0.792682   0.932103 
       16.7000   0.153626   0.778477   0.932103 
       16.8000   0.155473   0.776631   0.932103 
       16.9000   0.167876   0.764595   0.932470 
       17.0000   0.174524   0.757946   0.932470 
       17.1000   0.164120   0.770423   0.934544 
       17.2000   0.159974   0.774569   0.934544 
       17.3000   0.125639   0.808904   0.934544 
       17.4000   0.128501   0.799174   0.927675 
       17.5000   0.134900   0.792775   0.927675 
       17.6000   0.130324   0.791007   0.921331 
       17.7000   0.121564   0.799766   0.921331 
       17.8000   0.127023   0.794308   0.921331 
       17.9000   0.140891   0.780440   0.921331 
       18.0000   0.156114   0.764747   0.920861 
       18.1000   0.176318   0.744542   0.920861 
       18.2000   0.189315   0.725861   0.915176 
       18.3000   0.173502   0.731405   0.904907 
       18.4000   0.168337   0.736569   0.904907 
       18.5000   0.149723   0.755301   0.905025 
       18.6000   0.135600   0.769424   0.905025 
       18.7000   0.116418   0.788607   0.905025 
       18.8000   0.116775   0.788250   0.905025 
       18.9000   0.110342   0.790701   0.901043 
       19.0000   0.119515   0.781528   0.901043 
       19.1000   0.127896   0.773147   0.901043 
       19.2000   0.137807   0.763237   0.901043 
       19.3000   0.141144   0.759900   0.901043 
       19.4000   0.151706   0.750010   0.901717 
       19.5000   0.151691   0.748908   0.900598 
       19.6000   0.148423   0.752176   0.900598 
       19.7000   0.141986   0.758613   0.900598 
       19.8000   0.129723   0.770876   0.900598 
       19.9000   0.125088   0.775510   0.900598 
       20.0000   0.113053   0.787545   0.900598 
       20.1000   0.113144   0.787455   0.900598 
       20.2000   0.112922   0.787676   0.900598 
       20.3000   0.107320   0.793278   0.900598 
       20.4000   0.110388   0.790210   0.900598 
       20.5000   0.106752   0.793846   0.900598 
       20.6000   0.107575   0.792224   0.899800 
       20.7000   0.119934   0.779866   0.899800 
       20.8000   0.141605   0.758195   0.899800 
       20.9000   0.155054   0.744746   0.899800 
       21.0000   0.169975   0.729824   0.899800 
       21.1000   0.156958   0.741190   0.898148 
       21.2000   0.141758   0.756389   0.898148 
       21.3000   0.120235   0.777913   0.898148 
       21.4000   0.121007   0.778105   0.899112 
       21.5000   0.138173   0.761128   0.899301 
       21.6000   0.151651   0.742961   0.894612 
       21.7000   0.171148   0.720858   0.892006 
       21.8000   0.166289   0.725717   0.892006 
       21.9000   0.145072   0.748769   0.893840 
       22.0000   0.118858   0.774982   0.893840 
       22.1000   0.088600   0.805240   0.893840 
       22.2000   0.070972   0.822868   0.893840 
       22.3000   0.075755   0.818085   0.893840 
       22.4000   0.093873   0.799967   0.893840 
       22.5000   0.109388   0.784453   0.893840 
       22.6000   0.127323   0.759577   0.886899 
       22.7000   0.162967   0.723933   0.886899 
       22.8000   0.185339   0.698981   0.884321 
       22.9000   0.188276   0.693510   0.881787 
       23.0000   0.168212   0.711461   0.879673 
       23.1000   0.140286   0.739387   0.879673 
       23.2000   0.131464   0.748209   0.879673 
       23.3000   0.129016   0.737518   0.866535 
       23.4000   0.118420   0.748404   0.866824 
       23.5000   0.104805   0.762089   0.866894 
       23.6000   0.115772   0.751122   0.866894 
       23.7000   0.124091   0.742802   0.866894 
       23.8000   0.117411   0.741442   0.858853 
       23.9000   0.119900   0.738953   0.858853 
       24.0000   0.130906   0.724785   0.855691 
       24.1000   0.140528   0.715163   0.855691 
       24.2000   0.126887   0.726253   0.853140 
       24.3000   0.123838   0.729302   0.853140 
       24.4000   0.137384   0.715756   0.853140 
       24.5000   0.152274   0.700867   0.853140 
